page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF KELAS 3,TARIF KELAS 2,TARIF KELAS 1
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,12,A-4-13-III,INFEKSI VIRAL & NON-BAKTERIAL LAIN (BERAT),2.958.300,3.446.400,3.934.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,13,A-4-14-I,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (RINGAN),2.269.000,2.643.400,3.017.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,14,A-4-14-II,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (SEDANG),2.826.800,3.293.200,3.759.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,15,A-4-14-III,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (BERAT),3.403.600,3.965.200,4.526.800
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,16,A-4-15-I,INFEKSI HIV (RINGAN),3.562.000,4.149.700,4.737.400
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,17,A-4-15-II,INFEKSI HIV (SEDANG),5.331.800,6.211.600,7.091.300
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,18,A-4-15-III,INFEKSI HIV (BERAT),6.691.000,7.795.000,8.899.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,19,B-1-01-I,PENCANGKOKAN HATI (RINGAN),-,-,-
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,20,B-1-01-II,PENCANGKOKAN HATI (SEDANG),-,-,-
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,21,B-1-01-III,PENCANGKOKAN HATI (BERAT),-,-,-
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,2,B-1-10-I,PROSEDUR HATI DAN PANKREAS (RINGAN),8.430.800,9.821.900,11.213.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,23,B-1-10-II,PROSEDUR HATI DAN PANKREAS (SEDANG),14.159.800,16.496.200,18.832.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,24,B-1-10-III,PROSEDUR HATI DAN PANKREAS (BERAT),21.993.300,25.622.200,29.251.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,25,B-1-11-I,PROSEDUR SALURAN EMPEDU KOMPLEK (RINGAN),8.693.100,10.127.500,11.561.800
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,26,B-1-11-II,PROSEDUR SALURAN EMPEDU KOMPLEK (SEDANG),15.640.700,18.221.400,20.802.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,27,B-1-11-III,PROSEDUR SALURAN EMPEDU KOMPLEK (BERAT),20.838.800,24.277.200,27.715.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,28,B-1-12-I,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (RINGAN),5.956.000,6.938.800,7.921.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,29,B-1-12-II,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (SEDANG),6.763.000,7.878.900,8.994.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,30,B-1-12-III,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (BERAT),10.103.600,11.770.700,13.437.800
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,31,B-1-13-I,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (RINGAN),6.237.100,7.266.200,8.295.400
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,32,B-1-13-II,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (SEDANG),8.781.000,10.229.900,11.678.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,3,B-1-13-III,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (BERAT),13.026.600,15.176.000,17.325.400
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,34,B-1-14-I,CHOLESISTEKTOMI DENGAN LAPAROSKOPIK (RINGAN),8.908.400,10.378.200,11.848.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,35,B-1-14-II,CHOLESISTEKTOMI DENGAN LAPAROSKOPIK (SEDANG),9.393.300,10.943.200,12.493.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,36,B-1-14-III,CHOLESISTEKTOMI DENGAN LAPAROSKOPIK (BERAT),12.148.100,14.152.500,16.157.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,37,B-4-10-I,SIROSIS HATI DAN HEPATITIS ALKOHOLIK (RINGAN),2.802.000,3.264.300,3.726.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,38,B-4-10-II,SIROSIS HATI DAN HEPATITIS ALKOHOLIK (SEDANG),3.653.500,4.256.300,4.859.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,39,B-4-10-III,SIROSIS HATI DAN HEPATITIS ALKOHOLIK (BERAT),5.542.500,6.457.000,7.371.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,40,B-4-11-I,TUMOR SISTEM HEPATOBILLIARI DAN PANCREAS (RINGAN),4.232.000,4.930.300,5.628.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,41,B-4-11-II,TUMOR SISTEM HEPATOBILLIARI DAN PANCREAS (SEDANG),5.945.800,6.926.800,7.907.900
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,42,B-4-11-III,TUMOR SISTEM HEPATOBILLIARI DAN PANCREAS (BERAT),7.254.100,8.451.000,9.647.900
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,43,B-4-12-I,GANGGUAN PANKREAS SELAIN TUMOR (RINGAN),4.205.200,4.899.100,5.592.900
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,4,B-4-12-II,GANGGUAN PANKREAS SELAIN TUMOR (SEDANG),5.948.700,6.930.200,7.911.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,45,B-4-12-III,GANGGUAN PANKREAS SELAIN TUMOR (BERAT),8.149.600,9.494.200,10.838.900
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,46,B-4-13-I,GANGGUAN HATI LAIN-LAIN (RINGAN),3.385.000,3.943.600,4.502.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,47,B-4-13-II,GANGGUAN HATI LAIN-LAIN (SEDANG),4.104.300,4.781.500,5.458.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,48,B-4-13-III,GANGGUAN HATI LAIN-LAIN (BERAT),5.432.300,6.328.700,7.225.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,49,B-4-14-I,GANGGUAN SALURAN EMPEDU LAIN-LAIN (RINGAN),3.381.400,3.939.300,4.497.200
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,50,B-4-14-II,GANGGUAN SALURAN EMPEDU LAIN-LAIN (SEDANG),4.402.800,5.129.200,5.855.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,51,B-4-14-III,GANGGUAN SALURAN EMPEDU LAIN-LAIN (BERAT),5.558.300,6.475.400,7.392.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,52,C-4-10-I,LEUKEMIA AKUT (RINGAN),5.213.600,6.073.900,6.934.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,53,C-4-10-II,LEUKEMIA AKUT (SEDANG),8.384.900,9.768.400,11.152.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,54,C-4-10-III,LEUKEMIA AKUT (BERAT),15.710.700,18.302.900,20.895.200
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,5,C-4-11-I,LIMFOMA & LEUKEMIA NON AKUT (RINGAN),4.103.900,4.781.000,5.458.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,56,C-4-11-II,LIMFOMA & LEUKEMIA NON AKUT (SEDANG),5.294.600,6.168.200,7.041.800
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,57,C-4-11-III,LIMFOMA & LEUKEMIA NON AKUT (BERAT),8.353.900,9.732.300,11.110.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,58,C-4-12-I,RADIOTERAPI (RINGAN),4.247.900,4.948.800,5.649.700
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,59,C-4-12-II,RADIOTERAPI (SEDANG),8.645.100,10.071.600,11.498.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,60,C-4-12-III,RADIOTERAPI (BERAT),13.707.200,15.968.900,18.230.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,61,C-4-13-I,KEMOTERAPI (RINGAN),2.151.800,2.506.900,2.861.900
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,62,C-4-13-II,KEMOTERAPI (SEDANG),3.992.200,4.650.900,5.309.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,63,C-4-13-III,KEMOTERAPI (BERAT),4.956.400,5.774.200,6.592.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,64,C-4-14-I,TUMOR MYELOPROLIFERATIF LAIN-LAIN (RINGAN),3.803.400,4.431.000,5.058.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,65,C-4-14-II,TUMOR MYELOPROLIFERATIF LAIN-LAIN (SEDANG),5.056.800,5.891.200,6.725.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,6,C-4-14-III,TUMOR MYELOPROLIFERATIF LAIN-LAIN (BERAT),7.393.500,8.613.400,9.833.300
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,67,D-1-10-I,PENCANGKOKAN SUMSUM TULANG (RINGAN),16.797.200,19.568.700,22.340.300
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,68,D-1-10-II,PENCANGKOKAN SUMSUM TULANG (SEDANG),31.205.000,36.353.800,41.502.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,69,D-1-10-III,PENCANGKOKAN SUMSUM TULANG (BERAT),36.924.100,43.016.500,49.109.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,70,D-1-11-I,PROSEDUR LIMPA (RINGAN),7.198.200,8.385.900,9.573.600
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,71,D-1-11-II,PROSEDUR LIMPA (SEDANG),12.248.200,14.269.200,16.290.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,72,D-1-11-III,PROSEDUR LIMPA (BERAT),16.242.900,18.922.900,21.603.000
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,73,D-1-20-I,PROSEDUR PADA DARAH DAN ORGAN PEMBENTUK DARAH LAIN-LAIN (RINGAN),4.158.200,4.844.300,5.530.400
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,74,D-1-20-II,PROSEDUR PADA DARAH DAN ORGAN PEMBENTUK DARAH LAIN-LAIN (SEDANG),11.459.400,13.350.200,15.240.900
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,75,D-1-20-III,PROSEDUR PADA DARAH DAN ORGAN PEMBENTUK DARAH LAIN-LAIN (BERAT),18.177.800,21.177.100,24.176.500
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,76,D-4-10-I,AGRANULOSITOSIS (RINGAN),2.486.700,2.897.000,3.307.300
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,7,D-4-10-II,AGRANULOSITOSIS (SEDANG),3.737.900,4.354.600,4.971.300
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,78,D-4-10-III,AGRANULOSITOSIS (BERAT),5.880.500,6.850.800,7.821.100
162,50.0,106.0,534.1,779.4,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,79,D-4-11-I,GANGGUAN PEMBEKUAN DARAH (RINGAN),3.716.900,4.330.100,4.943.400
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,80,D-4-11-II,GANGGUAN PEMBEKUAN DARAH (SEDANG),5.985.700,6.973.300,7.961.000
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,81,D-4-11-III,GANGGUAN PEMBEKUAN DARAH (BERAT),8.138.900,9.481.800,10.824.700
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,82,D-4-12-I,KRISIS ANEMIA SEL SICKLE (RINGAN),3.356.700,3.910.600,4.464.400
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,83,D-4-12-II,KRISIS ANEMIA SEL SICKLE (SEDANG),4.655.900,5.424.100,6.192.300
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,84,D-4-12-III,KRISIS ANEMIA SEL SICKLE (BERAT),6.659.300,7.758.100,8.856.800
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,85,D-4-13-I,GANGGUAN SEL DARAH MERAH SELAIN KRISIS ANEMIA SEL SICKLE (RINGAN),2.404.900,2.801.700,3.198.500
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,86,D-4-13-II,GANGGUAN SEL DARAH MERAH SELAIN KRISIS ANEMIA SEL SICKLE (SEDANG),3.403.800,3.965.400,4.527.000
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,87,D-4-13-III,GANGGUAN SEL DARAH MERAH SELAIN KRISIS ANEMIA SEL SICKLE (BERAT),4.353.500,5.071.800,5.790.100
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,8,D-4-14-I,GANGGUAN PADA DARAH & ORGAN PEMBENTUK DARAH LAIN-LAIN (RINGAN),2.579.400,3.005.000,3.430.600
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,89,D-4-14-II,GANGGUAN PADA DARAH & ORGAN PEMBENTUK DARAH LAIN-LAIN (SEDANG),4.223.100,4.919.800,5.616.600
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,90,D-4-14-III,GANGGUAN PADA DARAH & ORGAN PEMBENTUK DARAH LAIN-LAIN (BERAT),5.165.200,6.017.500,6.869.700
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,91,E-1-01-I,PROSEDUR KELENJAR PITUITARI DAN PINEAL (RINGAN),-,-,-
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,92,E-1-01-II,PROSEDUR KELENJAR PITUITARI DAN PINEAL (SEDANG),-,-,-
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,93,E-1-01-III,PROSEDUR KELENJAR PITUITARI DAN PINEAL (BERAT),-,-,-
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,94,E-1-10-I,PROSEDUR KELENJAR ADRENAL (RINGAN),6.235.200,7.264.000,8.292.800
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,95,E-1-10-II,PROSEDUR KELENJAR ADRENAL (SEDANG),8.198.600,9.551.300,10.904.100
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,96,E-1-10-III,PROSEDUR KELENJAR ADRENAL (BERAT),14.675.400,17.096.900,19.518.300
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,97,E-1-20-I,"PROSEDUR PADA TIROID, PARATIROID DAN SALURAN TIROGLOSAL (RINGAN)",6.921.400,8.063.400,9.205.400
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,98,E-1-20-II,"PROSEDUR PADA TIROID, PARATIROID DAN SALURAN TIROGLOSAL (SEDANG)",9.316.000,10.853.100,12.390.200
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,9,E-1-20-III,"PROSEDUR PADA TIROID, PARATIROID DAN SALURAN TIROGLOSAL (BERAT)",11.227.000,13.079.500,14.931.900
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,100,E-4-10-I,PENYAKIT KENCING MANIS & GANGGUAN NUTRISI/ METABOLIK (RINGAN),3.611.500,4.207.300,4.803.200
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,101,E-4-10-II,PENYAKIT KENCING MANIS & GANGGUAN NUTRISI/ METABOLIK (SEDANG),5.046.400,5.879.000,6.711.700
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,102,E-4-10-III,PENYAKIT KENCING MANIS & GANGGUAN NUTRISI/ METABOLIK (BERAT),6.262.900,7.296.300,8.329.700
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,103,E-4-11-I,HIPOVOLEMIA & GANGGUAN ELEKROLIT (RINGAN),3.114.100,3.627.900,4.141.800
163,50.0,99.1,534.1,780.9,-162- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS C SWASTA RAWAT INAP,,,,,104,E-4-11-II,HIPOVOLEMIA & GANGGUAN ELEKROLIT (SEDANG),3.838.900,4.472.300,5.105.700
