page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF INA-CBG
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,1,C-3-12-0,KEMOTERAPI PADA TUMOR KOLON,1.024.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,12,C-3-13-0,KEMOTERAPI PADA TUMOR PAYUDARA ATAU OVARIUM,1.482.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,13,C-3-14-0,KEMOTERAPI PADA TUMOR GASTROINTESTINAL,1.968.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,14,C-3-15-0,"KEMOTERAPI PADA TUMOR MELANOMA, GINJAL ATAU PROSTAT",1.466.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,15,C-3-16-0,KEMOTERAPI PADA TUMOR OTAK,756.500
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,16,C-3-17-0,KEMOTERAPI PADA TUMOR KEPALA ATAU LEHER,1.418.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,17,C-3-18-0,KEMOTERAPI PADA LEUKEMIA AKUT,703.700
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,18,C-3-19-0,"KEMOTERAPI PADA TUMOR LIMFOMA, MYELOMA ATAU TESTIS",1.202.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,19,C-3-20-0,KEMOTERAPI PADA TUMOR KULIT,2.080.000
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,20,C-3-21-0,KEMOTERAPI PADA TUMOR GINEKOLOGI,1.360.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,21,C-3-22-0,KEMOTERAPI PADA TUMOR METASTASE,1.759.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,2,C-3-23-0,KEMOTERAPI PADA TUMOR LAIN-LAIN,429.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,23,D-2-10-0,PROSEDUR PENCANGKOKAN SUMSUM TULANG,1.307.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,24,D-2-11-0,PROSEDUR LIMPA,2.178.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,25,D-2-21-0,PROSEDUR BESAR PADA NODUL LIMPA DAN TYMUS,2.176.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,26,D-2-22-0,PROSEDUR KECIL PADA NODUL LIMPA DAN TYMUS,535.000
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,27,D-3-10-0,PROSEDUR TRANSFUSI & TERAPI SUMSUM TULANG,1.284.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,28,D-3-11-0,PROSEDUR DIAGNOSTIK DARAH DAN ORGAN PEMBENTUK DARAH,1.105.800
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,29,E-2-10-0,PROSEDUR PADA KELENJAR ADRENAL,644.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,30,E-2-21-0,PROSEDUR BESAR PADA KELENJAR TIROID DAN PARATIROID,848.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,31,E-2-22-0,"PROSEDUR KECIL PADA KELENJAR TIROID,PARATIROID DAN SALURAN THYROGLOSSAL",660.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,32,E-3-10-0,PROSEDUR DIAGNOSTIK PADA KELENJAR ENDOKRIN,550.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,3,F-3-10-0,TERAPI SHOCK,462.500
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,34,F-5-10-0,PELAYANAN KESEHATAN MENTAL EKSTENSIF,403.500
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,35,F-5-11-0,TERAPI KELOMPOK,370.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,36,F-5-12-0,PROSEDUR TES DIAGNOSTIK KESEHATAN JIWA,357.700
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,37,F-5-13-0,PSIKOTERAPI INDIVIDU DEWASA AKUT,487.300
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,38,F-5-14-0,PSIKOTHERAPI INDIVIDU DEWASA BUKAN AKUT,266.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,39,F-5-15-0,PENGOBATAN INDIVIDU KETERBELAKANGAN MENTAL,265.800
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,40,F-5-16-0,PSIKOTHERAPI INDIVIDU PADA KANAK-KANAK MASALAH KESEHATAN MENTAL,318.700
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,41,G-2-10-0,PROSEDUR KRANIOTOMI,5.444.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,42,G-2-11-0,PROSEDUR SHUNT VENTRIKEL,3.424.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,43,G-2-12-0,PROSEDUR PADA PEMBULUH DARAH EKSTRAKRANIAL,2.262.000
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,4,G-2-13-0,PROSEDUR CARPAL TUNNEL RELEASE,991.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,45,G-2-21-0,PROSEDUR BESAR PADA SARAF PERIFER,2.242.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,46,G-2-22-0,PROSEDUR KECIL PADA SARAF PERIFER,1.257.300
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,47,G-2-31-0,PROSEDUR BESAR PADA TULANG BELAKANG,2.244.800
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,48,G-2-32-0,PROSEDUR KECIL PADA TULANG BELAKANG,1.605.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,49,G-3-10-0,PROSEDUR TAP & INJEKSI PADA SPINAL,689.800
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,50,G-3-11-0,PROSEDUR INJEKSI PADA SARAF PERIFER,499.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,51,G-3-12-0,PROSEDUR PEMERIKSAAN NEUROLOGIS LAIN,591.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,52,G-3-13-0,PROSEDUR ELEKROENSEFALOGRAFI (EEG),518.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,53,G-5-17-0,PENYAKIT SARAF KRANIAL DAN SARAF PERIFER LAIN-LAIN,260.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,54,H-2-21-0,PROSEDUR BESAR PADA MATA,2.902.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,5,H-2-22-0,PROSEDUR SEDANG PADA MATA,1.525.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,56,H-2-23-0,PROSEDUR KECIL PADA MATA,707.300
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,57,H-2-31-0,PROSEDUR BESAR PADA SEGMEN ANTERIOR MATA,3.020.500
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,58,H-2-32-0,PROSEDUR SEDANG PADA SEGMEN ANTERIOR MATA,2.325.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,59,H-2-33-0,PROSEDUR KECIL PADA SEGMEN ANTERIOR MATA,436.300
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,60,H-2-34-0,PROSEDUR BESAR PADA SEGMEN POSTERIOR MATA,3.267.700
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,61,H-2-35-0,PROSEDUR KECIL PADA SEGMEN POSTERIOR MATA,2.623.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,62,H-2-36-0,PROSEDUR OPERASI KATARAK,3.819.000
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,63,H-2-37-0,PROSEDUR PHOTOKOAGULASI DAN KRIOTHERAPI PADA RETINA,1.414.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,64,H-3-10-0,PROSEDUR LASER SEDANG PADA MATA,857.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,65,H-3-11-0,PROSEDUR KECIL PADA EKTRAOKULER,362.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,6,H-3-12-0,PROSEDUR LAIN-LAIN PADA MATA,242.800
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,67,H-3-13-0,PROSEDUR DIAGNOSTIK & IMAGING PADA MATA,299.000
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,68,I-2-11-0,PEMASANGAN/PENYISIPAN DEFIBRILATOR JANTUNG & SISTEM BANTU JANTUNG,4.101.800
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,69,I-2-12-0,PROSEDUR BESAR PADA PEMBULUH DARAH TORASIK,2.358.400
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,70,I-2-13-0,PROSEDUR BESAR PADA PEMBULUH DARAH ABDOMEN,2.292.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,71,I-2-14-0,PROSEDUR PEMASANGAN/PENYISIPAN ALAT PACU PERMANEN PADA JANTUNG,6.121.500
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,72,I-2-15-0,PROSEDUR KATETERISASI JANTUNG,5.433.300
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,73,I-2-16-0,PROSEDUR REVISI DEFIBRILATOR DAN ALAT PACU JANTUNG TIDAK TERMASUK PENGGANTIAN ALAT,3.251.200
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,74,I-2-17-0,PROSEDUR LIGASI DAN STRIPPING PEMBULUH DARAH VENA,1.006.500
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,75,I-2-21-0,ANGIOGRAFI ARTERI BUKAN JANTUNG,2.852.700
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,76,I-2-22-0,PROSEDUR SEDANG PADA PEMBULUH DARAH,2.145.600
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,7,I-2-23-0,PROSEDUR KECIL PADA PEMBULUH DARAH,653.100
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,78,I-2-31-0,PEMASANGAN ATAU PENGGANTIAN ALAT DEFIBRILATOR JANTUNG,6.460.900
242,50.0,109.4,452.8,784.8,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,79,I-2-32-0,PEMASANGAN ATAU PENGGANTIAN ALAT PACU JANTUNG,5.849.000
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,80,I-2-41-0,PROSEDUR ELEKTROFISIOLOGIK,3.921.700
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,81,I-2-42-0,PROSEDUR ANGIOPLASTI PEMBULUH DARAH KORONER DAN KARDIOVASKULAR PERKUTAN LAIN,3.738.700
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,82,I-3-10-0,PROSEDUR RESUSITASI,942.500
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,83,I-3-11-0,PROSEDUR KARDIOVERSI,855.000
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,84,I-3-12-0,PROSEDUR KECIL LAIN-LAIN PADA JANTUNG,1.177.000
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,85,I-3-13-0,PROSEDUR EKOKARDIOGRAFI,448.000
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,86,I-3-14-0,PROSEDUR STRESS TESTING,412.800
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,87,I-3-15-0,PROSEDUR PENGAWASAN FUNGSI KARDIOVASKULAR,316.800
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,8,J-2-10-0,PROSEDUR BESAR PADA SISTEM SALURAN PERNAFASAN,2.235.500
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,89,J-2-21-0,PROSEDUR VENTILASI MEKANIKAL JANGKA PENDEK,2.108.800
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,90,J-2-22-0,PROSEDUR PADA LARING DAN TRAKEA,1.297.100
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,91,J-2-31-0,PROSEDUR THORAKOSKOPI/MEDIASTINOSKOPI,1.858.400
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,92,J-2-32-0,PROSEDUR DADA INTERMEDIATE,1.061.400
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,93,J-3-10-0,PROSEDUR PADA DINDING DADA,791.900
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,94,J-3-11-0,PROSEDUR PEMASANGAN/PENYISIPAN TUBE PADA DADA,979.400
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,95,J-3-12-0,PROSEDUR THORACENTESIS,674.300
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,96,J-3-13-0,PROSEDUR TERAPI SALURAN PERNAFASAN,339.500
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,97,J-3-14-0,PROSEDUR BIOPSI PERKUTAN DAN ASPIRASI,682.900
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,98,J-3-15-0,PROSEDUR BRONKOSKOPI,456.200
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,9,J-3-16-0,PROSEDUR UJI FUNGSI PARU,557.800
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,100,J-3-17-0,PROSEDUR LAIN-LAIN PADA SISTEM SALURAN PERNAFASAN,332.600
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,101,K-2-10-0,PROSEDUR KECIL PADA USUS BESAR DAN KECIL,951.700
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,102,K-2-11-0,PROSEDUR ADHESIOLYSIS PADA PERITONEUM,1.796.300
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,103,K-2-12-0,PROSEDUR PADA HERNIA TIDAK TERMASUK HERNIA INGUINALIS DAN FEMORALIS,1.125.700
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,104,K-2-13-0,PROSEDUR PADA USUS BUNTU,2.772.300
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,105,K-2-14-0,PROSEDUR PADA HERNIA INGUINALIS DAN FEMORALIS,578.300
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,106,K-2-21-0,PROSEDUR BESAR PADA USUS HALUS DAN USUS BESAR,726.100
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,107,K-2-22-0,PROSEDUR BESAR PADA GASTROINTESTINAL ATAS,3.209.500
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,108,K-2-31-0,PROSEDUR SEDANG PADA GASTROINTESTINAL ATAS,1.438.800
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,109,K-2-32-0,PROSEDUR LAIN-LAIN PADA GASTROINTESTINAL ATAS,617.300
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,110,K-2-41-0,PROSEDUR LAPAROSKOPI,1.815.800
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,111,K-2-42-0,PROSEDUR LAPAROTOMI & GASTROINTESTINAL LAINNYA,3.205.500
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,112,K-2-51-0,PROSEDUR UNTUK WASIR,777.500
243,50.0,102.5,452.8,786.3,-242- TARIF INA-CBG REGIONAL 2 RUMAH SAKIT KELAS B PEMERINTAH RAWAT JALAN,,,,,113,K-2-52-0,PROSEDUR SEDANG PADA ANUS & REKTUM,985.000
