page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE SPESIAL,DESKRIPSI SPESIAL CMG,KODE INA- CBG,KELAS RAWAT,A PEMERINTAH,B PEMERINTAH,C PEMERINTAH,D PEMERINTAH
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,A-4-10-II,1,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,A-4-10-III,1,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,2.166.700,2 .166.700,2 .166.700,2 .166.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,6,DD-06-II,Anti Hemofilia Factor,D-4-11-I,1,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-11-II,1,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,D-4-11-III,1,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,12.767.700,12.767.700,12.767.700,12.767.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,L-1-20-I,1,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,L-1-20-II,1,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,L-1-20-III,1,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,15.834.700,15.834.700,15.834.700,15.834.700
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,S-4-16-I,1,4.333.300,4 .333.300,4 .333.300,4 .333.300
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,4.333.300,4 .333.300,4 .333.300,4 .333.300
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,4.333.300,4 .333.300,4 .333.300,4 .333.300
48,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,1,4.333.300,4 .333.300,4 .333.300,4 .333.300
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,S-4-16-II,2,4.333.300,4 .333.300,4 .333.300,4 .333.300
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,4.333.300,4 .333.300,4 .333.300,4 .333.300
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,S-4-16-III,1,4.333.300,4 .333.300,4 .333.300,4 .333.300
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,4.333.300,4 .333.300,4 .333.300,4 .333.300
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,4.333.300,4 .333.300,4 .333.300,4 .333.300
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,8,RR-01-II,Subdural Grid Electrode,G-1-10-I,1,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,G-1-10-II,1,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,G-1-10-III,1,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,16.828.200,8 .530.600,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,9,RR-02-II,Contegra,I-1-03-I,1,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-03-II,1,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-03-III,1,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,10,RR-03-III,Temporomandibular Joint (TMJ) Prothesis,M-1-60-I,1,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-60-II,1,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-60-III,1,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,11.990.800,11.990.800,11.990.800,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,1,RR-04-III,Hip Implant,M-1-04-I,1,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,18.185.700,18.185.700,18.185.700,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,Knee Implant,M-1-04-I,1,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,13.134.100,13.134.100,13.134.100,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,12,RR-05-III,Prostesis Evar/Tevar,I-1-20-I,1,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-20-II,1,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-20-III,1,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,1 20.555.500,-,-,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-I,1,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,1,13.234.100,5 .672.000,4 .338.300,-
49,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,13.234.100,5 .672.000,4 .338.300,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,13.234.100,5 .672.000,4 .338.300,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,14,YY-02-III,Percutaneous Coronary Intervention (PCI),I-1-40-I,1,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-40-II,1,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,I-1-40-III,1,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,2,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,,,,,3,14.583.000,10.520.800,7 .805.600,-
50,90.5,157.0,498.0,735.9,-47- -48- TARIF INA-CBG REGIONAL 2 TOP UP SPESIAL CMG,,,,,15,YY-03-III,Keratoplasty,H-1-30-I,1,9.062.700,8 .156.400,7 .250.100,-
