page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF KELAS 3,TARIF KELAS 2,TARIF KELAS 1
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,1,A-4-10-I,SEPTIKEMIA (RINGAN),2.029.900,2.364.900,2.699.800
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,2,A-4-10-II,SEPTIKEMIA (SEDANG),3.409.600,3.972.200,4.534.800
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,3,A-4-10-III,SEPTIKEMIA (BERAT),4.642.800,5.408.800,6.174.900
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,4,A-4-11-I,INFEKSI SESUDAH OPERASI & TRAUMA (RINGAN),2.696.300,3.141.200,3.586.100
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,5,A-4-11-II,INFEKSI SESUDAH OPERASI & TRAUMA (SEDANG),3.545.000,4.129.900,4.714.900
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,6,A-4-11-III,INFEKSI SESUDAH OPERASI & TRAUMA (BERAT),4.826.600,5.623.000,6.419.400
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,7,A-4-12-I,DEMAM YANG TIDAK DITENTUKAN (RINGAN),2.740.000,3.192.100,3.644.200
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,8,A-4-12-II,DEMAM YANG TIDAK DITENTUKAN (SEDANG),3.412.200,3.975.300,4.538.300
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,9,A-4-12-III,DEMAM YANG TIDAK DITENTUKAN (BERAT),3.641.900,4.242.800,4.843.700
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,10,A-4-13-I,INFEKSI VIRAL & NON-BAKTERIAL LAIN (RINGAN),1.778.200,2.071.600,2.365.000
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,1,A-4-13-II,INFEKSI VIRAL & NON-BAKTERIAL LAIN (SEDANG),2.090.600,2.435.500,2.780.400
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,12,A-4-13-III,INFEKSI VIRAL & NON-BAKTERIAL LAIN (BERAT),2.459.100,2.864.800,3.270.600
638,50.0,106.0,534.1,779.4,-638- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS D SWASTA RAWAT INAP,,,,,13,A-4-14-I,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (RINGAN),2.404.900,2.801.700,3.198.500
