page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF KELAS 3,TARIF KELAS 2,TARIF KELAS 1
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,1,A-4-10-I,SEPTIKEMIA (RINGAN),3.803.800,4.431.500,5.059.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,2,A-4-10-II,SEPTIKEMIA (SEDANG),6.497.300,7.569.300,8.641.400
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,3,A-4-10-III,SEPTIKEMIA (BERAT),8.760.400,10.205.900,11.651.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,4,A-4-11-I,INFEKSI SESUDAH OPERASI & TRAUMA (RINGAN),5.052.500,5.886.200,6.719.900
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,5,A-4-11-II,INFEKSI SESUDAH OPERASI & TRAUMA (SEDANG),6.643.000,7.739.100,8.835.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,6,A-4-11-III,INFEKSI SESUDAH OPERASI & TRAUMA (BERAT),9.083.900,10.582.800,12.081.600
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,7,A-4-12-I,DEMAM YANG TIDAK DITENTUKAN (RINGAN),3.007.400,3.503.600,3.999.800
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,8,A-4-12-II,DEMAM YANG TIDAK DITENTUKAN (SEDANG),5.191.200,6.047.700,6.904.200
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,9,A-4-12-III,DEMAM YANG TIDAK DITENTUKAN (BERAT),7.479.500,8.713.600,9.947.800
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,10,A-4-13-I,INFEKSI VIRAL & NON-BAKTERIAL LAIN (RINGAN),2.238.400,2.607.700,2.977.000
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,1,A-4-13-II,INFEKSI VIRAL & NON-BAKTERIAL LAIN (SEDANG),3.955.700,4.608.400,5.261.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,12,A-4-13-III,INFEKSI VIRAL & NON-BAKTERIAL LAIN (BERAT),4.746.800,5.530.000,6.313.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,13,A-4-14-I,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (RINGAN),2.516.200,2.931.400,3.346.600
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,14,A-4-14-II,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (SEDANG),4.219.000,4.915.200,5.611.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,15,A-4-14-III,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (BERAT),5.062.800,5.898.200,6.733.600
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,16,A-4-15-I,INFEKSI HIV (RINGAN),19.576.200,22.806.200,26.036.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,17,A-4-15-II,INFEKSI HIV (SEDANG),24.378.800,28.401.300,32.423.800
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,18,A-4-15-III,INFEKSI HIV (BERAT),27.541.200,32.085.500,36.629.800
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,19,B-1-01-I,PENCANGKOKAN HATI (RINGAN),308.955.700,359.933.400,410.911.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,20,B-1-01-II,PENCANGKOKAN HATI (SEDANG),311.667.500,363.092.600,414.517.700
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,21,B-1-01-III,PENCANGKOKAN HATI (BERAT),314.877.600,366.832.500,418.787.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,2,B-1-10-I,PROSEDUR HATI DAN PANKREAS (RINGAN),13.584.900,15.826.400,18.067.900
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,23,B-1-10-II,PROSEDUR HATI DAN PANKREAS (SEDANG),21.524.900,25.076.500,28.628.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,24,B-1-10-III,PROSEDUR HATI DAN PANKREAS (BERAT),38.229.700,44.537.600,50.845.500
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,25,B-1-11-I,PROSEDUR SALURAN EMPEDU KOMPLEK (RINGAN),34.815.800,40.560.400,46.305.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,26,B-1-11-II,PROSEDUR SALURAN EMPEDU KOMPLEK (SEDANG),41.484.900,48.329.900,55.174.900
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,27,B-1-11-III,PROSEDUR SALURAN EMPEDU KOMPLEK (BERAT),64.105.800,74.683.200,85.260.700
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,28,B-1-12-I,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (RINGAN),10.245.100,11.935.500,13.625.900
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,29,B-1-12-II,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (SEDANG),11.394.400,13.274.500,15.154.500
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,30,B-1-12-III,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (BERAT),17.825.200,20.766.400,23.707.500
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,31,B-1-13-I,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (RINGAN),10.050.100,11.708.400,13.366.700
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,32,B-1-13-II,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (SEDANG),14.149.200,16.483.800,18.818.400
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,3,B-1-13-III,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (BERAT),20.990.300,24.453.700,27.917.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,34,B-1-14-I,CHOLESISTEKTOMI DENGAN LAPAROSKOPIK (RINGAN),21.379.900,24.907.600,28.435.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,35,B-1-14-II,CHOLESISTEKTOMI DENGAN LAPAROSKOPIK (SEDANG),22.454.900,26.160.000,29.865.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,36,B-1-14-III,CHOLESISTEKTOMI DENGAN LAPAROSKOPIK (BERAT),39.749.200,46.307.800,52.866.400
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,37,B-4-10-I,SIROSIS HATI DAN HEPATITIS ALKOHOLIK (RINGAN),4.514.900,5.259.900,6.004.800
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,38,B-4-10-II,SIROSIS HATI DAN HEPATITIS ALKOHOLIK (SEDANG),5.886.900,6.858.300,7.829.600
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,39,B-4-10-III,SIROSIS HATI DAN HEPATITIS ALKOHOLIK (BERAT),8.930.900,10.404.400,11.878.000
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,40,B-4-11-I,TUMOR SISTEM HEPATOBILLIARI DAN PANCREAS (RINGAN),7.314.400,8.521.200,9.728.100
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,41,B-4-11-II,TUMOR SISTEM HEPATOBILLIARI DAN PANCREAS (SEDANG),10.240.200,11.929.800,13.619.500
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,42,B-4-11-III,TUMOR SISTEM HEPATOBILLIARI DAN PANCREAS (BERAT),12.405.800,14.452.800,16.499.700
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,43,B-4-12-I,GANGGUAN PANKREAS SELAIN TUMOR (RINGAN),7.125.900,8.301.700,9.477.400
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,4,B-4-12-II,GANGGUAN PANKREAS SELAIN TUMOR (SEDANG),10.352.100,12.060.200,13.768.300
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,45,B-4-12-III,GANGGUAN PANKREAS SELAIN TUMOR (BERAT),14.009.900,16.321.500,18.633.200
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,46,B-4-13-I,GANGGUAN HATI LAIN-LAIN (RINGAN),6.308.300,7.349.100,8.390.000
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,47,B-4-13-II,GANGGUAN HATI LAIN-LAIN (SEDANG),7.348.900,8.561.500,9.774.000
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,48,B-4-13-III,GANGGUAN HATI LAIN-LAIN (BERAT),10.123.700,11.794.100,13.464.500
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,49,B-4-14-I,GANGGUAN SALURAN EMPEDU LAIN-LAIN (RINGAN),6.301.500,7.341.300,8.381.000
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,50,B-4-14-II,GANGGUAN SALURAN EMPEDU LAIN-LAIN (SEDANG),7.351.500,8.564.500,9.777.500
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,51,B-4-14-III,GANGGUAN SALURAN EMPEDU LAIN-LAIN (BERAT),9.847.500,11.472.400,13.097.200
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,52,C-4-10-I,LEUKEMIA AKUT (RINGAN),12.763.000,14.868.900,16.974.800
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,53,C-4-10-II,LEUKEMIA AKUT (SEDANG),20.526.500,23.913.300,27.300.200
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,54,C-4-10-III,LEUKEMIA AKUT (BERAT),38.459.900,44.805.700,51.151.600
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,5,C-4-11-I,LIMFOMA & LEUKEMIA NON AKUT (RINGAN),6.643.600,7.739.800,8.836.000
428,50.0,106.0,534.1,779.4,-428- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS A PEMERINTAH RAWAT INAP,,,,,56,C-4-11-II,LIMFOMA & LEUKEMIA NON AKUT (SEDANG),8.890.100,10.357.000,11.823.800
