page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE SPESIAL,DESKRIPSI SPESIAL CMG,KODE INA- CBG,KELAS RAWAT,A SWASTA,B SWASTA,C SWASTA,D SWASTA
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,3,DD-03-II,Deferoksamin,D-4-13-I,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-13-II,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,4,DD-04-II,Deferasirox,D-4-13-I,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-13-II,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-13-III,1,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,5.962.000,5 .962.000,5 .962.000,5 .962.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,5,DD-05-II,Human Albumin for Septicaemia,A-4-10-I,1,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,A-4-10-II,1,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,A-4-10-III,1,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,2.144.600,2 .144.600,2 .144.600,2 .144.600
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,6,DD-06-II,Anti Hemofilia Factor,D-4-11-I,1,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-11-II,1,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,D-4-11-III,1,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 2.637.400,12.637.400,12.637.400,12.637.400
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,L-1-20-I,1,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,L-1-20-II,1,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,L-1-20-III,1,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 5.673.000,15.673.000,15.673.000,15.673.000
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,S-4-16-I,1,4.289.100,4 .289.100,4 .289.100,4 .289.100
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,4.289.100,4 .289.100,4 .289.100,4 .289.100
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,4.289.100,4 .289.100,4 .289.100,4 .289.100
4,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,1,4.289.100,4 .289.100,4 .289.100,4 .289.100
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,S-4-16-II,2,4.289.100,4 .289.100,4 .289.100,4 .289.100
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,4.289.100,4 .289.100,4 .289.100,4 .289.100
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,S-4-16-III,1,4.289.100,4 .289.100,4 .289.100,4 .289.100
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,4.289.100,4 .289.100,4 .289.100,4 .289.100
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,4.289.100,4 .289.100,4 .289.100,4 .289.100
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,8,RR-01-II,Subdural Grid Electrode,G-1-10-I,1,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,G-1-10-II,1,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,G-1-10-III,1,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 6.656.400,8 .443.500,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,9,RR-02-II,Contegra,I-1-03-I,1,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,I-1-03-II,1,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,I-1-03-III,1,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,-,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,10,RR-03-III,Temporomandibular Joint (TMJ) Prothesis,M-1-60-I,1,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-60-II,1,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-60-III,1,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 1.868.400,11.868.400,11.868.400,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,1,RR-04-III,Hip Implant,M-1-04-I,1,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 8.000.000,18.000.000,18.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,Knee Implant,M-1-04-I,1,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-04-III,1,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 3.000.000,13.000.000,13.000.000,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,12,RR-05-III,Prostesis Evar/Tevar,I-1-20-I,1,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,I-1-20-II,1,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,I-1-20-III,1,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,119.325.000,-,-,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-04-I,1,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,M-1-04-II,1,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,1,1 3.492.000,5 .782.600,4 .422.900,-
45,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 3.492.000,5 .782.600,4 .422.900,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 3.492.000,5 .782.600,4 .422.900,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,14,YY-02-III,Percutaneous Coronary Intervention (PCI),I-1-40-I,1,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,I-1-40-II,1,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,I-1-40-III,1,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,2,1 4.867.200,10.725.900,7 .957.700,-
46,90.8,157.0,497.7,735.9,-43- -44- TARIF INA-CBG REGIONAL 1 TOP UP SPESIAL CMG,,,,,,,,,3,1 4.867.200,10.725.900,7 .957.700,-
