page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF KELAS 3,TARIF KELAS 2,TARIF KELAS 1
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,1,A-4-10-I,SEPTIKEMIA (RINGAN),2.936.300,3.420.800,3.905.300
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,2,A-4-10-II,SEPTIKEMIA (SEDANG),4.932.100,5.745.900,6.559.700
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,3,A-4-10-III,SEPTIKEMIA (BERAT),6.715.900,7.824.000,8.932.200
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,4,A-4-11-I,INFEKSI SESUDAH OPERASI & TRAUMA (RINGAN),3.900.300,4.543.800,5.187.300
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,5,A-4-11-II,INFEKSI SESUDAH OPERASI & TRAUMA (SEDANG),5.128.000,5.974.100,6.820.200
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,6,A-4-11-III,INFEKSI SESUDAH OPERASI & TRAUMA (BERAT),6.812.900,7.937.100,9.061.200
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,7,A-4-12-I,DEMAM YANG TIDAK DITENTUKAN (RINGAN),2.771.300,3.228.600,3.685.800
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,8,A-4-12-II,DEMAM YANG TIDAK DITENTUKAN (SEDANG),3.451.200,4.020.600,4.590.100
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,9,A-4-12-III,DEMAM YANG TIDAK DITENTUKAN (BERAT),3.797.300,4.423.800,5.050.300
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,10,A-4-13-I,INFEKSI VIRAL & NON-BAKTERIAL LAIN (RINGAN),2.194.500,2.556.600,2.918.700
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,1,A-4-13-II,INFEKSI VIRAL & NON-BAKTERIAL LAIN (SEDANG),3.024.100,3.523.000,4.022.000
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,12,A-4-13-III,INFEKSI VIRAL & NON-BAKTERIAL LAIN (BERAT),3.557.200,4.144.100,4.731.000
456,50.0,106.0,534.1,779.4,-456- TARIF INA-CBG REGIONAL 4 RUMAH SAKIT KELAS B PEMERINTAH RAWAT INAP,,,,,13,A-4-14-I,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (RINGAN),2.382.400,2.775.500,3.168.600
