page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF KELAS 3,TARIF KELAS 2,TARIF KELAS 1
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,1,A-4-10-I,SEPTIKEMIA (RINGAN),1.859.200,2.166.000,2.472.800
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,2,A-4-10-II,SEPTIKEMIA (SEDANG),3.122.900,3.638.200,4.153.400
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,3,A-4-10-III,SEPTIKEMIA (BERAT),4.252.400,4.954.000,5.655.600
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,4,A-4-11-I,INFEKSI SESUDAH OPERASI & TRAUMA (RINGAN),2.469.600,2.877.000,3.284.500
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,5,A-4-11-II,INFEKSI SESUDAH OPERASI & TRAUMA (SEDANG),3.246.900,3.782.700,4.318.400
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,6,A-4-11-III,INFEKSI SESUDAH OPERASI & TRAUMA (BERAT),4.420.700,5.150.100,5.879.600
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,7,A-4-12-I,DEMAM YANG TIDAK DITENTUKAN (RINGAN),2.509.600,2.923.700,3.337.800
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,8,A-4-12-II,DEMAM YANG TIDAK DITENTUKAN (SEDANG),3.125.300,3.641.000,4.156.700
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,9,A-4-12-III,DEMAM YANG TIDAK DITENTUKAN (BERAT),3.335.600,3.886.000,4.436.400
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,10,A-4-13-I,INFEKSI VIRAL & NON-BAKTERIAL LAIN (RINGAN),1.628.700,1.897.400,2.166.100
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,1,A-4-13-II,INFEKSI VIRAL & NON-BAKTERIAL LAIN (SEDANG),1.914.800,2.230.700,2.546.600
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,12,A-4-13-III,INFEKSI VIRAL & NON-BAKTERIAL LAIN (BERAT),2.252.300,2.623.900,2.995.600
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,13,A-4-14-I,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (RINGAN),2.202.700,2.566.100,2.929.600
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,14,A-4-14-II,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (SEDANG),2.673.700,3.114.900,3.556.100
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,15,A-4-14-III,PENYAKIT INFEKSI BAKTERI DAN PARASIT LAIN-LAIN (BERAT),3.208.500,3.737.900,4.267.300
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,16,A-4-15-I,INFEKSI HIV (RINGAN),3.017.000,3.514.800,4.012.500
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,17,A-4-15-II,INFEKSI HIV (SEDANG),4.516.100,5.261.200,6.006.300
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,18,A-4-15-III,INFEKSI HIV (BERAT),5.667.300,6.602.400,7.537.400
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,19,B-1-01-I,PENCANGKOKAN HATI (RINGAN),-,-,-
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,20,B-1-01-II,PENCANGKOKAN HATI (SEDANG),-,-,-
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,21,B-1-01-III,PENCANGKOKAN HATI (BERAT),-,-,-
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,2,B-1-10-I,PROSEDUR HATI DAN PANKREAS (RINGAN),4.648.000,5.414.900,6.181.800
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,23,B-1-10-II,PROSEDUR HATI DAN PANKREAS (SEDANG),7.921.300,9.228.300,10.535.200
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,24,B-1-10-III,PROSEDUR HATI DAN PANKREAS (BERAT),18.286.700,21.304.000,24.321.300
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,25,B-1-11-I,PROSEDUR SALURAN EMPEDU KOMPLEK (RINGAN),6.846.600,7.976.200,9.105.900
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,26,B-1-11-II,PROSEDUR SALURAN EMPEDU KOMPLEK (SEDANG),12.318.300,14.350.900,16.383.400
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,27,B-1-11-III,PROSEDUR SALURAN EMPEDU KOMPLEK (BERAT),16.412.300,19.120.300,21.828.300
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,28,B-1-12-I,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (RINGAN),4.690.900,5.464.900,6.238.800
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,29,B-1-12-II,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (SEDANG),5.326.400,6.205.300,7.084.100
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,30,B-1-12-III,CHOLESISTEKTOMI TANPA LAPAROSKOPIK (BERAT),8.101.400,9.438.100,10.774.900
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,31,B-1-13-I,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (RINGAN),3.708.800,4.320.800,4.932.800
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,32,B-1-13-II,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (SEDANG),6.102.400,7.109.300,8.116.200
176,50.0,106.0,534.1,779.4,-176- TARIF INA-CBG REGIONAL 1 RUMAH SAKIT KELAS D PEMERINTAH RAWAT INAP,,,,,3,B-1-13-III,PROSEDUR PANKREAS DAN HEPATOBILLIARI LAIN-LAIN (BERAT),7.896.000,9.198.800,10.501.700
