page,bbox_x0,bbox_top,bbox_x1,bbox_bottom,tentang,tipe_regional,kelas_rs,tipe_rs,rawat_jalan,NO,KODE INA-CBG,DESKRIPSI KODE INA-CBG,TARIF INA-CBG
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,27,D-3-10-0,PROSEDUR TRANSFUSI & TERAPI SUMSUM TULANG,1.304.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,28,D-3-11-0,PROSEDUR DIAGNOSTIK DARAH DAN ORGAN PEMBENTUK DARAH,1.122.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,29,E-2-10-0,PROSEDUR PADA KELENJAR ADRENAL,647.900
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,30,E-2-21-0,PROSEDUR BESAR PADA KELENJAR TIROID DAN PARATIROID,853.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,31,E-2-22-0,"PROSEDUR KECIL PADA KELENJAR TIROID,PARATIROID DAN SALURAN THYROGLOSSAL",664.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,32,E-3-10-0,PROSEDUR DIAGNOSTIK PADA KELENJAR ENDOKRIN,554.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,3,F-3-10-0,TERAPI SHOCK,474.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,34,F-5-10-0,PELAYANAN KESEHATAN MENTAL EKSTENSIF,412.000
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,35,F-5-11-0,TERAPI KELOMPOK,380.400
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,36,F-5-12-0,PROSEDUR TES DIAGNOSTIK KESEHATAN JIWA,365.300
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,37,F-5-13-0,PSIKOTERAPI INDIVIDU DEWASA AKUT,484.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,38,F-5-14-0,PSIKOTHERAPI INDIVIDU DEWASA BUKAN AKUT,271.700
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,39,F-5-15-0,PENGOBATAN INDIVIDU KETERBELAKANGAN MENTAL,271.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,40,F-5-16-0,PSIKOTHERAPI INDIVIDU PADA KANAK-KANAK MASALAH KESEHATAN MENTAL,325.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,41,G-2-10-0,PROSEDUR KRANIOTOMI,5.653.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,42,G-2-11-0,PROSEDUR SHUNT VENTRIKEL,3.444.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,43,G-2-12-0,PROSEDUR PADA PEMBULUH DARAH EKSTRAKRANIAL,2.266.900
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,4,G-2-13-0,PROSEDUR CARPAL TUNNEL RELEASE,997.700
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,45,G-2-21-0,PROSEDUR BESAR PADA SARAF PERIFER,2.255.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,46,G-2-22-0,PROSEDUR KECIL PADA SARAF PERIFER,1.264.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,47,G-2-31-0,PROSEDUR BESAR PADA TULANG BELAKANG,2.257.800
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,48,G-2-32-0,PROSEDUR KECIL PADA TULANG BELAKANG,1.615.300
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,49,G-3-10-0,PROSEDUR TAP & INJEKSI PADA SPINAL,693.800
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,50,G-3-11-0,PROSEDUR INJEKSI PADA SARAF PERIFER,501.900
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,51,G-3-12-0,PROSEDUR PEMERIKSAAN NEUROLOGIS LAIN,595.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,52,G-3-13-0,PROSEDUR ELEKROENSEFALOGRAFI (EEG),521.200
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,53,G-5-17-0,PENYAKIT SARAF KRANIAL DAN SARAF PERIFER LAIN-LAIN,256.700
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,54,H-2-21-0,PROSEDUR BESAR PADA MATA,2.978.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,5,H-2-22-0,PROSEDUR SEDANG PADA MATA,1.565.400
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,56,H-2-23-0,PROSEDUR KECIL PADA MATA,664.800
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,57,H-2-31-0,PROSEDUR BESAR PADA SEGMEN ANTERIOR MATA,3.100.000
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,58,H-2-32-0,PROSEDUR SEDANG PADA SEGMEN ANTERIOR MATA,2.386.900
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,59,H-2-33-0,PROSEDUR KECIL PADA SEGMEN ANTERIOR MATA,445.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,60,H-2-34-0,PROSEDUR BESAR PADA SEGMEN POSTERIOR MATA,3.353.700
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,61,H-2-35-0,PROSEDUR KECIL PADA SEGMEN POSTERIOR MATA,2.692.700
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,62,H-2-36-0,PROSEDUR OPERASI KATARAK,3.673.000
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,63,H-2-37-0,PROSEDUR PHOTOKOAGULASI DAN KRIOTHERAPI PADA RETINA,1.452.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,64,H-3-10-0,PROSEDUR LASER SEDANG PADA MATA,880.000
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,65,H-3-11-0,PROSEDUR KECIL PADA EKTRAOKULER,370.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,6,H-3-12-0,PROSEDUR LAIN-LAIN PADA MATA,247.900
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,67,H-3-13-0,PROSEDUR DIAGNOSTIK & IMAGING PADA MATA,305.300
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,68,I-2-11-0,PEMASANGAN/PENYISIPAN DEFIBRILATOR JANTUNG & SISTEM BANTU JANTUNG,4.125.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,69,I-2-12-0,PROSEDUR BESAR PADA PEMBULUH DARAH TORASIK,1.890.600
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,70,I-2-13-0,PROSEDUR BESAR PADA PEMBULUH DARAH ABDOMEN,2.380.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,71,I-2-14-0,PROSEDUR PEMASANGAN/PENYISIPAN ALAT PACU PERMANEN PADA JANTUNG,6.157.000
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,72,I-2-15-0,PROSEDUR KATETERISASI JANTUNG,4.628.500
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,73,I-2-16-0,PROSEDUR REVISI DEFIBRILATOR DAN ALAT PACU JANTUNG TIDAK TERMASUK PENGGANTIAN ALAT,3.270.100
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,74,I-2-17-0,PROSEDUR LIGASI DAN STRIPPING PEMBULUH DARAH VENA,1.012.300
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,75,I-2-21-0,ANGIOGRAFI ARTERI BUKAN JANTUNG,2.961.700
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,76,I-2-22-0,PROSEDUR SEDANG PADA PEMBULUH DARAH,2.158.000
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,7,I-2-23-0,PROSEDUR KECIL PADA PEMBULUH DARAH,656.900
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,78,I-2-31-0,PEMASANGAN ATAU PENGGANTIAN ALAT DEFIBRILATOR JANTUNG,6.498.400
606,50.0,109.4,452.8,784.8,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,79,I-2-32-0,PEMASANGAN ATAU PENGGANTIAN ALAT PACU JANTUNG,5.882.900
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,80,I-2-41-0,PROSEDUR ELEKTROFISIOLOGIK,3.944.500
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,81,I-2-42-0,PROSEDUR ANGIOPLASTI PEMBULUH DARAH KORONER DAN KARDIOVASKULAR PERKUTAN LAIN,3.760.400
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,82,I-3-10-0,PROSEDUR RESUSITASI,947.900
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,83,I-3-11-0,PROSEDUR KARDIOVERSI,860.000
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,84,I-3-12-0,PROSEDUR KECIL LAIN-LAIN PADA JANTUNG,1.221.900
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,85,I-3-13-0,PROSEDUR EKOKARDIOGRAFI,450.600
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,86,I-3-14-0,PROSEDUR STRESS TESTING,415.100
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,87,I-3-15-0,PROSEDUR PENGAWASAN FUNGSI KARDIOVASKULAR,328.900
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,8,J-2-10-0,PROSEDUR BESAR PADA SISTEM SALURAN PERNAFASAN,2.163.000
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,89,J-2-21-0,PROSEDUR VENTILASI MEKANIKAL JANGKA PENDEK,2.164.400
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,90,J-2-22-0,PROSEDUR PADA LARING DAN TRAKEA,1.346.700
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,91,J-2-31-0,PROSEDUR THORAKOSKOPI/MEDIASTINOSKOPI,1.907.300
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,92,J-2-32-0,PROSEDUR DADA INTERMEDIATE,1.089.400
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,93,J-3-10-0,PROSEDUR PADA DINDING DADA,812.700
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,94,J-3-11-0,PROSEDUR PEMASANGAN/PENYISIPAN TUBE PADA DADA,1.005.200
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,95,J-3-12-0,PROSEDUR THORACENTESIS,692.100
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,96,J-3-13-0,PROSEDUR TERAPI SALURAN PERNAFASAN,341.500
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,97,J-3-14-0,PROSEDUR BIOPSI PERKUTAN DAN ASPIRASI,700.900
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,98,J-3-15-0,PROSEDUR BRONKOSKOPI,465.900
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,9,J-3-16-0,PROSEDUR UJI FUNGSI PARU,572.400
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,100,J-3-17-0,PROSEDUR LAIN-LAIN PADA SISTEM SALURAN PERNAFASAN,339.700
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,101,K-2-10-0,PROSEDUR KECIL PADA USUS BESAR DAN KECIL,976.800
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,102,K-2-11-0,PROSEDUR ADHESIOLYSIS PADA PERITONEUM,1.843.600
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,103,K-2-12-0,PROSEDUR PADA HERNIA TIDAK TERMASUK HERNIA INGUINALIS DAN FEMORALIS,1.132.200
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,104,K-2-13-0,PROSEDUR PADA USUS BUNTU,2.845.300
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,105,K-2-14-0,PROSEDUR PADA HERNIA INGUINALIS DAN FEMORALIS,587.100
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,106,K-2-21-0,PROSEDUR BESAR PADA USUS HALUS DAN USUS BESAR,594.000
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,107,K-2-22-0,PROSEDUR BESAR PADA GASTROINTESTINAL ATAS,2.414.100
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,108,K-2-31-0,PROSEDUR SEDANG PADA GASTROINTESTINAL ATAS,1.371.400
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,109,K-2-32-0,PROSEDUR LAIN-LAIN PADA GASTROINTESTINAL ATAS,633.600
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,110,K-2-41-0,PROSEDUR LAPAROSKOPI,1.843.300
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,111,K-2-42-0,PROSEDUR LAPAROTOMI & GASTROINTESTINAL LAINNYA,3.161.600
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,112,K-2-51-0,PROSEDUR UNTUK WASIR,798.000
607,50.0,102.5,452.8,786.3,-606- TARIF INA-CBG REGIONAL 5 RUMAH SAKIT KELAS C PEMERINTAH RAWAT JALAN,,,,,113,K-2-52-0,PROSEDUR SEDANG PADA ANUS & REKTUM,1.010.900
